Page,User,Rating,Comment,Timestamp
100,Safira Putri,3.8,baru pertama kali exfoliasi enak dipakenya cuma agak sedikit cekit2 dan purging tp setelah itu membaik dan mudarin bgt dark spot aku dan jadi jarang tumbuh jerawat suka bgt pokoknya,2025-05-21 14:50:14
101,Nida Nurfadhilah,3.8,"Ini finishing nya menurut aku kek cekit"" gitu dan bikin jerawat mateng, dan setelah beberapa hari pasti lgsg ngempes sendiri kalo aku selalu di kompres pake toner ini, worth si menurutku buat yg lagi breakout pas mateng""nya",2025-05-21 14:50:18
101,Atikah Soesilowati,4.5,"cinta bgt sama produk ini, ngebantu jerawat aku cepet kempes dan bantu menyamarkan bekas jerawat. bakal beli lagi sih, beli ukuran lebih besarnya lagi karena secinta itu",2025-05-21 14:50:18
101,Berliana Ramadhani,4.3,enak sih lumayan memudarkan belas jerawat dan meredakan jerawat meradang. pake nya seminggu beberapa kali aja kadang gue kalo setiap hari jg gpp sih udah sesuai kan sama kulit dan kulit gue badak hehe. sejauh ini avoskin produk nya ga mengecewakan 👏,2025-05-21 14:50:18
101,Eve -,4.5,"Saat ini kulitku itu lagi banyak masalahnya.. mulai dari bekas jerawat, pori-pori besar, dan komedo.. Setelah pakai toner ini, mungkin sudah hampir 1 bulan gitu.. masalah kulitku sudah membaik bgt sih.. belum bener"" bersih, tapi keliatan bgt sih perubahannya.. Buat kalian yang lagi punya banyak masalah diwajah kalian, produk ini oke bgt sih untuk dicoba.. coba belinya yang 20 ml dulu aja.. Lalu untuk kalian yang belum pernah pakai exfoliating toner (yang memiliki kandungan AHA, BHA, PHA).. aku saranin jangan pakai tonernya setiap hari yaa, 2x seminggu aja.. kalau terlalu sering dipakai yang ada kulitnya bisa jadi iritasi..",2025-05-21 14:50:18
101,Firda Virginisya,5.0,"cobain yang kecil dulu karena takut gak cocok. ternyata aku cocok. pertama pakai ada cekat cekitnya gitu tapi dibagian tertentu aja sih, kayak yang ada jerawat atau bruntusan gitu, tapi tenang aja gak sakit kok. bikin bekas jerawat hilang. bruntusan aku juga hilang. suka banget sama hasilnya. bakalan beli lagi sih.",2025-05-21 14:50:18
101,Marlina Hapsari,4.5,"Exfoliating toner yang bagus dan juga memiliki daya bersih yang mantap. Aku pakai ini seminggu 3 kali, dengan menggunakan kapas. Bisa jadi Exfoliating toner sekaligus cleansing toner. Tanpa aroma dan nggak ada juga tingling sensation di kulit. Kulit jg terlihat lebih sehat setelah rutin menggunakan ini.",2025-05-21 14:50:18
102,Okta Triliana,4.0,"Bagus Lagi jerawat,pakai ini jerawatnya mereda Mantap Tapi lumayan pricey Kemasannya yang 20 ml sangat praktis untuk dibawa kemana-mana Selamat mencoba",2025-05-21 14:50:23
102,Santi Whysn,4.8,"Toner yang baru pertama kali pakai tp rasanya kyk udah pake dari lama. Gak ada bruntusan atau jerawat, baru 2 mingguan pakai noda jerawat yg item udah keliatan pudar, SENENG BANGETTT (2 bulan pertama aku layer sama ysb serum hyacross dan ku pake tiap hari tp malem aja). kl sekarang, toner ini aku layer sama alpha arbutin, pakenya jadi 2 hari sekali dan serum aa nya 3hari sekali. Daannn yang bikin seneng lagi adalah, ga abis² mulai daro februari awal pemakaian ^^",2025-05-21 14:50:23
102,Risma Suminar,5.0,"Jagoanku memang tebaik si avoskin ini. Mantep banget deh muka jadi glowing dan skin barrier jadi bagus. Recommended banget asli, repurches terus......",2025-05-21 14:50:23
102,Wiwik Ayunda,5.0,"I recommended this product, terutama untuk yang mau menghilangkan milia diwajah, setelah pemakaian exfo toner ini kerasa banget milia"" aku yang biasanya ada disekitar hidung mulai berkurang, dan semakin lama pakai semakin hilang milia"" dihidung aku, selain menghilangkan milia exfo toner ini juga bagus untuk mencerahkan wajah, walau ga secepet itu mencerahkannya tapi kalau dipake rutin sesuai anjuran pakainya keliatan efek mencerahkannya, dan untuk ukuran 100 ml itu uda banyak ternyata, punya aku belum abis"" padahal seminggu 2/3 kali pake, this product worth it to buy untuk harga yang cukup ramah dikantong",2025-05-21 14:50:23
102,Mutiara Alvia Ningrum,5.0,Produknya bagus bangeettt. Aku udah mau botol yang ke 3. Bener bener bikin kulit makin glowing dan seger banget. Repurchase seumur hidup pokoknyaaa!!❤️🤍,2025-05-21 14:50:23
102,Anna A,4.5,"Baru pake 2x. Bisa dibandingin sm exfo toner sblmnya yg aku pake dia gak terlalu perih ya. Pemakaian pertama muka jg ga terasa kering yg harus cepet2 dihidrasi. Pemakaian kedua udah normal aja sperti biasa. Gaada bau mengganggu dan cair bgt kaya air. Tp setelah make, ga berasa sehalus itu, jd muka yaa halus tp ga halus bgt😄",2025-05-21 14:50:23
103,Febrianda Wilasari,4.8,"bikin muka jadi lebih halus, pas ada jerawat jadi cepet matang. makenya juga nggak banyak, seminggu cuma 2-3 kali aja dan cuma di malem hari, jadi awet banget",2025-05-21 14:50:27
103,Salsa Indah,5.0,"Toner exfo terbaik sih ini, dia itu bikin kulit yang bertekstur karna komedo jadi halus poll kemarin ada bruntusan di pipi kanan dan kiri langsung ilang pas pake ini makanya secinta ituu,terus teksturenya cair, wanginya emang ada sedikit wangi ingredientsnya gitu tapi dia itu masih bisa di tolerir kok ga terlalu menyengat, pokonya ini toner exfo kecintaan banget nget nget nget",2025-05-21 14:50:27
103,Ratna Agustiningtyas,5.0,"Pertama nyoba kayaknya gak se hype yang aku fikir deh..eh as udah nyoba padahal ini minisize nya ya but so improve to my skin. Yang paling keliatan adalah bagian komedo di hidung, white head dan black head hempas semua dong kurang dari seminggu🤩. Kayak nya bakal beli full size nya deh..Karna mini aja sebagus ini, btw ini dikasih mininya tapi hasil dan review beneran dari aku.. soal foto gak sempet foto heheh. but love this product minusnya cuma kecil aja, ehheh",2025-05-21 14:50:27
103,Callista A,4.8,pertama beli ini karena baca reviewnya baguss untuk kulit yang beruntusan. pas aku pake ada sensasi perih dikit tapi itu menandakan kalo produknya emang lagi bekerja. produk ini lumayan menghilangkan beruntusan sih menurut akuu,2025-05-21 14:50:27
103,Shafiyyah Hasna,2.5,excited bgt nyobain ini karna banyak yg bilang bagus tp sayang bgt di aku malah ga cocok:( ini yg bikin muka breakout parah jd jerawatan di pipi & jidat.. hampir 1 tahun masih belum sembuh huhu,2025-05-21 14:50:27
103,Alfina Putri,4.0,Aku pake nya itu kurang lebih 2 minggu an. Travel size ini udah habis setengah. pake toner ini bikin kulit jadi lembut banget. Terus lebih cerahan gitu di wajah. mantul pokoknya,2025-05-21 14:50:28
104,Yolanda Aprilian,4.5,Piliham diasaat muka lagi berasa kusam berminyak dan jerawatan dan dia selalu jadi penyelamat...aku pakai toner ini memang aku khusus kan untuk exfoliasi pakai 2-3 kali seminggu...pas diapkai agak cekit2 makanya nggak berani pakai setiap hari...sejauh ini dia aman nyaman dan cocok dimuka,2025-05-21 14:50:32
104,Lily Wati,5.0,toner terfavorite sih dipake enak banget agak perih tapi bener bener benerin jerawat gitu jadi kering dan bekasnya memudar jadi worth it to try deh hehe,2025-05-21 14:50:32
104,Afiani Dewi,5.0,"Udah sekitar 2 mingguan lebih pake toner ini, awalnya nyobain karna muka lagi beruntusan banget dan memutuskan buat beli tonernya avoskin. Sumpah ternyata setelah beli dan make sendiri, sekarang kulitku yang tadinya beruntusan jadi mendingan banget rasanya mo sujud sama toner ini. Huhu seampuh ituuu!! Worth it lah pokoknya 🥰",2025-05-21 14:50:32
104,Meka G,4.5,udah nyoba yg 20 ml skrg repurchase yg 100 ml. salah satu exfo toner lokal yg pertama aku cobain dan must try bgt. efektif buat menghilangkan bekas jerawat yg susah bgt hilang ini. trs mencerahkan juga jd gak bikin kusam.,2025-05-21 14:50:32
104,Dini S,4.8,"Pas awal kenal sama exfoliating toner, bingung harus beli yang mana, akhirnya setelah baca dan nonton banyak review, pilihannya jatuh ke avoskin miracolous refining toner ini, teksturnya cair, lumayan cepat menyerap dan ngebuat night skincare routine cepet banget juga nyerapnya, malam pake ini paginya tekstur kulit jadi halus.",2025-05-21 14:50:32
104,Mazaya Kusuma,4.8,"Aihh bagus bangeeet, baru pake beberapa kali aja udah berasa kulit jadi lebih halus. Karena masalah utama kulitku saat ini tekstur dari beruntusan jadi pake ini recommended bgttt",2025-05-21 14:50:32
105,Liawh Wika,4.8,Bagus banget toner ini untuk mengekfoliasi kulit. Hilangin tekstur dan bersihin kotoran nya mantep banget. Ga bikin kering. Setelah pake ini komedo jadi gampang keluar. Ga ada wangi wangian.,2025-05-21 14:50:37
105,Annisa Shofaa,3.8,"BAGUS BGT GES BUAT KULIT NORMAL BNR"" WORK BGT DI MUKA GUEE, YG TADI NYA ADA JERAWAT AKTIV SEKRANG UDAH KEMPESSS BEHHH BNR"" BAGUS BGTTT😭😭😭😭😭✅✅✅. DAN MUKA BERSIHAN DONG PAKE INIII 😱😱😱. BLACKHEAD JUGA LUMAYAN BERKURANG. btw baru berani beli yg 20ml karna takut ga cocok bnyk yg bilang kandungan aha bha nya tinggi but buat yg udh terbiasa sm aha bha aman bgttt nihh. GOOD DEH AVOSKIN LUVV KIRIMIN AKU SEKARDUS DONG HAHAHAHAHA💖💖❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥🤗🤗🥺🥺🥺✅😭😭",2025-05-21 14:50:37
105,Sekar Pramesti,5.0,"udah pake botol yang ke 4! toner exfoliate terbaik yang paling berpengaruh di kulit aku, sebelum tidur abis cuci muka pake toner ini+cocok pake serum niacinamide, bangun2 wajah cerah!",2025-05-21 14:50:37
105,Izmy Dewi,5.0,"Ini toner eksfo favorit aku, awalnya keracunan tiktok eh taunya cocok. Aku suka banget sama efeknya di kulit aku toner ini bisa menghaluskan kulit dan juga dapat mendetoks wajahku menjadi lebih baik yang awalnya sering muncul jerawat sekarang jadi berkurang.",2025-05-21 14:50:37
105,Leres Anbara,4.8,"jujur bagus bangetttt (kalo rajin) pas gue lagi niat2nya skincare an tuh asli bagus dah ilang tuh jerawat kecilll, terus kayak enak bgt deh diliatnya. tapi kalo males make sih sama ajaa wkwk",2025-05-21 14:50:37
105,Fayza Muti,4.5,Jujur tertarik beli karena liat review temen temen katanya bagus trs akuirnya cobain beli.Apalagi ini produk lokal. Setelah dicoba awal awal ga ada break out sama sekali jdnya kulit jauh lebih bagus🥰,2025-05-21 14:50:37
106,Anggie Minarn,4.8,"Awal pemakaian terasa cekit tapi tidak berlebihan. ketika pada malam hari memakai produk ini, keesokan harinya komedo perlahan berkurang sedikit demi sedikit, kulit pun perlahan lahan menjadi lebih halus.",2025-05-21 14:50:41
106,Zeranita Anisa,5.0,"Ga ngerti lagi sama toner exfo satu ini, bener bener bikin kulit wajah jadi bersih. Produk lokal yang ga kalah keren, secinta itu sama avoskin!!! Ga diragukan lagi sih...😍😍",2025-05-21 14:50:41
106,Rena Arya Febriant,4.3,"Efek dari produk ini lumayan bagus tapi belum ngerasain efek yang wow banget buat bekas jerawat. Klo di aku kerasanya lebih ke menenangkan jerawat. Packagingnya lucu yang size 20 ml, kecil gitu jadi mudah dibawa kemana-kemana.",2025-05-21 14:50:41
106,Angeline Paskaria,5.0,"Exfo toner ter the best sepanjang masa aku pake skincare. Cepet ngeringin jerawat,memperhalus wajah tanpa grudul grudul di hidung,bikin pori pori terlihat bersih. Bener bener top banget asyagaaaaaaaa aku kemana ajaaa daridulu",2025-05-21 14:50:42
106,Alfina Sitinuriyah,5.0,"avoskin mrt ini packaging nya kecil simple, tekstur cair, gaada bau apapun, warna nya bening kayak air biasa, kalo aku pake nya ditetesin ke kapas terus di apply ke muka pas malam hari, pagi nya kulit lebih cerah tekstur halus, pas awal pake sedikit cekit cekit terus purging jugaa, tapi worth it kokk jerawat jadi cepet kempes mantaappp",2025-05-21 14:50:42
106,Devita Moedjiono,5.0,Harganya masuk akal tapi hasilnya nampol pol polan untuk kondisi kulit yang lagi breakout patut dicoba karna bener bener ngempesin jerawat yang susah ilang.,2025-05-21 14:50:42
107,Anissa Pusparinjani,4.5,"Masih ada yang ngga kenal sama produk dari Avoskin ini? Lokal brand yang saat ini sudah dikenal dengan skincare yang bagus dan berkualitas banget. Yap, bener banget aku mau review exfoliating toner dari Avoskin ini. Avoskin Miraculous Refining Toner ini udah jadi produk andalan dari Avoskin, karena formula dari Avoskin Miraculous Refining Toner ini mengandung AHA, BHA, PHA, dan Niacinamide yang bantu untuk exfoliasi kulit, mengangkat sel kulit mati, menyamarkan noda hitam, dan mencerahkan kulit. Nah, sebelumnya aku udah mention kandungan utama dari Avoskin Miraculous Refining Toner ini, kali ini aku mau coba deskripsikan klaim dari produk ini fragrance free, paraben free, alcohol free, sulfate free, silicon free, dan no animal testing. Untuk ingredient, Avoskin Miraculous Refining Toner mengandung 5% AHA dalam bentuk Glycolic Acid, 1% BHA atau Salicylic Acid, 2 % PHA atau Polyhydroxy Acid, 2% Niacinamide, 2% Tea Tree, Witch Hazel, Aloe Vera, Raspberry. Yang membuat aku tertarik untuk coba prroduk ini adalah kandungan PHA dari Avoskin Miraculous Refining Toner ini, karena PHA seperti yang diketahui mampu untuk mengangkat sel kulit mati, meningkatkan lapisan kulit yang rusak, dan meratakan warna kulit. Nah, diliat dari fungsinya sebagai exfoliator juga kandungan AHA dan BHA akan optimal bekerja pada kulit karena konsetrat dari Avoskin Miraculous Refining Toner ini masih diambang wajar dalam pemakaian harian. Aku pribadi udah coba pemakian produk ini selama 1 bulan lebih dan efeknya beneran kerasa dikulit aku. Jadi, setelah pemakaian Avoskin Miraculous Refining Toner selama kurang lebih 1 bulan ini hasil dikulit aku jadi 1. Wajah kelihatan jadi lebih cerah yang mana sebelumnya aku merasa kulit aku terlihat lebih kusam. 2. Kulit wajah aku jadi lebih lembap dan lembut di tipe kullit combination skin 3. Beruntusan diarea sekitar hidung, dagu, dan jidat aku berkurang dan tekstur kulit jadi lebih lembut banget. Packaging dari Avoskin Miraculous Refining Toner menurut aku simple dan elegan. Kenapa? Pemilihan warna dari kemasan Avoskin Miraculous Refining Toner ini terlihat mewah ditambah efek glossy dari packagingnya. Ga terlalu banyak tulisan dan mendeskripsikan produk dengan jelas berikut dengan ingredients dari Avoskin Miraculous Refining Toner ini. Ohiya, dan satu lagi tutup botolnya rapat dan ga gampang pecah kareba terbuat dari botol plastic yang tebal. Jadi, gampang mau dibawa kemanapun dan ngga ribet! Sekali lagi aku mau ingetin kalau hasil ditiap kulit dan orang akan beda-beda, ya! Jadi penggunaan Avoskin Miraculous Refining Toner juga disesuaikan dengan kebutuhan dan jenis kulit kamu juga ya. Untuk harga masih sangat terjangkau untuk ukuran 100ml dibanderol sekitar Rp. 189.000 di website Avokin Beauty atau E-commerace lainnya.",2025-05-21 14:50:46
107,Cleo Diva,4.8,"sehabis pake ini tekstur kulit jadi mulus bangett, worth it dengan harga segituu, bikin muka jadi lebih cerahan juga dan komedo berkurang bangett, overall ini exfo toner kesukaan aku bgtt",2025-05-21 14:50:46
107,Anggie Wulan,4.8,"Ini botol ke 3 aku, super cinta sama produk ini. Karena membantu mengurangi beruntusan, sekaligus membantu menghaluskan kulit dan meratakan kulit di wajah aku. Ada rasa tingling saat pemakaian, teksturnya cair seperti toner pada umumnya.",2025-05-21 14:50:46
107,Dohar Nauli,4.8,"Salah satu toner yang membantu banget buat permasalahan kulit aku. Aku pake toner ini untuk exfo, noda-noda hitam bekas jerawat juga ikut memudar. Kelebihan lain yang bikin aku suka itu pori-pori aku jadi mengecil, kulit aku jadi lembab juga. Serius ini mahh👍🏻👍🏻",2025-05-21 14:50:46
107,Annisa Julia,5.0,"Beli ini karena klaimnya bikin kulit halus mulus glowing dan meratakan warna kulit dalam beberapa kali pemakaian. Seminggu pemakaian masih biasa aja. Masuk minggu kedua aku terheran2. Karena bener banget yang dikata orang2. Kulitku jadi mulus dan glowing bgt apalagi pas bangun tidur. Awalnya diarea jidat teksturnya ga rata, setelah 2minggu pemakaian jadi mulus dan bekas jerawat diarea tengah2 alis (sering banget tumbuh jerawat) ilang pemirsahh. Jatuh cinta bangett sama toner satu ini. Bikin lembab dan bisa ngempesin benih2 jeriwit😍 worth to buy lah pokoknya❤️ #SOCO #SOCOID #Sociolla #SOCOBOX #YourPersonalBeautyPlatform",2025-05-21 14:50:46
107,Ghina Husnul,4.5,"ini toner exfo pertama kali yg aku coba saat ini, aku udh toner ini sekitar kurang dari 1 tahun. untuk tekstur tonernya cair kaya biasanya, terus ketika diaplikasikan ke wajah ada rasa cekat cekitnya apalagi klo lagi ada jerawat. tapi kalo ada jerawat trs dikompres pakai toner ini, besoknya jerawat lumanyan mendingan",2025-05-21 14:50:46
108,Merry Katuche,5.0,untuk pertama kalinya muncul jerawat di wajah.. udah nyobain beberpa produk tapi gak ada perubahan. lihat2 review skin care dari beauty blogger jadi berani nyobain toner yg ini. coba beli yg kecil dulu. semoga cocok,2025-05-21 14:50:51
108,Nova Sania,4.8,"Sukaaa bangettt sama toner exfo ini, bikin muka ku bruntusan dan jerawat berkurang, apalagi ditambah sama serumnyaa superr mantapp. Wishlist akan cobaa yang varian retinolnyaa",2025-05-21 14:50:51
108,Lukman Rizki,4.3,"untuk pengiriman sangat cepat, belum ada 24 jam barang sudah tiba. pengemasan barang cukup baik karena menggunakan bubble wrap di dalamnya. produk masih tersegel rapih dan tidak ada kerusakan sedikit pun. ketika awal pemakaian, rasanya cukup cekat cekit di kulit dan agak gatal. namun, setelah pemakaian rutin tidak ada efek samping apa-apa. dan hasil yang diberikan cukup membuat kulit yang tidak ada masalah menjadi lebih halus. teksturnya cair seperti air toner biasanya dan tidak ada bau apa-apa. pemakaian cukup dituangkan pada kapas, lalu di ditap-tap pada wajah. saat itu, saya mendapatkan produk ini size 20 ml dengan diskon yang cukup besar, sehingga saya tertarik mencobanya untuk pertama kali.",2025-05-21 14:50:51
